Zeit,Temperatur Min,Temperatur Max,Temperatur,Luftfeuchtigkeit,Niederschlag,Niederschlagsart,Bedeckung,Sonnenscheindauer,Datum,Kategorie
2001-07-11T22:00Z,11.3,22.9,17.25,60.17,0.7,Regen,5.79,515,2001/07/12,Rain
2001-07-12T22:00Z,13.5,21.1,17.22,71.04,0.1,Regen,6.33,395,2001/07/13,Partially cloudy
2001-07-13T22:00Z,16.2,24.8,20.35,73.33,1.5,Regen,7.13,208,2001/07/14,Rain
2001-07-14T22:00Z,11.1,17.5,14.34,91.67,17.2,Regen,8,0,2001/07/15,Rain
2001-07-15T22:00Z,10.4,15.7,12.58,89.13,10.8,Regen,7.67,7,2001/07/16,Rain
2001-07-16T22:00Z,9.9,19.1,14.91,73.79,0,,3.83,684,2001/07/17,Clear
2001-07-17T22:00Z,12.9,21.2,15.95,78.29,0.2,Regen,5.83,329,2001/07/18,Rain
2001-07-18T22:00Z,11.5,21.2,16.8,70.83,0,,4.92,450,2001/07/19,Partially cloudy
2001-07-19T22:00Z,12.4,19.2,15.73,76.42,0.1,Regen,6.25,380,2001/07/20,Partially cloudy
2001-07-20T22:00Z,12.7,23.1,17.3,66.33,0,,5.42,602,2001/07/21,Partially cloudy
2001-07-21T22:00Z,11.3,27.2,20.14,61.75,0,,2.08,733,2001/07/22,Clear
2001-07-22T22:00Z,14.9,29,22.46,60.42,0,,3.42,657,2001/07/23,Clear
2001-07-23T22:00Z,16,29.3,23.13,56.04,0,,3.58,686,2001/07/24,Clear
2001-07-24T22:00Z,17.2,29.6,23.85,56.67,0,,0.79,798,2001/07/25,Clear
2001-07-25T22:00Z,16.7,29.8,23.65,55.33,0,,1.79,776,2001/07/26,Clear
2001-07-26T22:00Z,15.3,30.7,23.62,53.38,0,,0.5,824,2001/07/27,Clear
2001-07-27T22:00Z,16.4,32.1,24.67,52.96,0,,2.25,671,2001/07/28,Clear
2001-07-28T22:00Z,19.3,28.6,23.91,57.25,0,,4.42,694,2001/07/29,Partially cloudy
2001-07-29T22:00Z,16.3,30.5,23.65,51.63,0,,0.46,830,2001/07/30,Clear
2001-07-30T22:00Z,16,32.5,24.9,53.54,0,,0.96,712,2001/07/31,Clear
2001-07-31T22:00Z,18,28.2,22.95,57.33,0,,2.92,552,2001/08/01,Clear
2001-08-01T22:00Z,14.8,30.4,23.27,55.92,0,,5.29,623,2001/08/02,Partially cloudy
2001-08-02T22:00Z,17.7,25.8,21.83,74.04,0.1,Regen,6.46,76,2001/08/03,Overcast
2001-08-03T22:00Z,16.2,23.1,18.97,74.42,0.1,Regen,6.67,196,2001/08/04,Partially cloudy
2001-08-04T22:00Z,13.7,22.4,17.78,64.96,0.1,Regen,4.67,489,2001/08/05,Partially cloudy
2001-08-05T22:00Z,12.9,22.2,17.48,75.38,0,Regen,6.21,37,2001/08/06,Overcast
2001-08-06T22:00Z,15.2,20.1,17.48,87,6.3,Regen,6.42,120,2001/08/07,Rain
2001-08-07T22:00Z,15.2,23.4,18.68,74.42,5.7,Regen,5.88,428,2001/08/08,Rain
2001-08-08T22:00Z,14,22.7,17.83,72.21,0.7,Regen,6.71,315,2001/08/09,Rain
2001-08-09T22:00Z,11.7,18.7,15.9,69.58,0,Regen,4.79,357,2001/08/10,Partially cloudy
2001-08-10T22:00Z,10.7,20.4,14.87,67.13,0,Regen,4.71,255,2001/08/11,Partially cloudy
2001-08-11T22:00Z,7.8,24.1,16.62,60,0,,4.75,653,2001/08/12,Partially cloudy
2001-08-12T22:00Z,13.9,27,20.02,60.38,0,Regen,4.67,281,2001/08/13,Partially cloudy
2001-08-13T22:00Z,14.2,32.4,23.75,58.25,0,,0.04,805,2001/08/14,Clear
2001-08-14T22:00Z,17.8,34.6,26.6,51.42,0,,0.58,806,2001/08/15,Clear
2001-08-15T22:00Z,17.6,31.1,24.36,57.21,0,,3.5,449,2001/08/16,Clear
2001-08-16T22:00Z,18.3,27.9,22.29,65.33,4.1,Regen,6,395,2001/08/17,Rain
2001-08-17T22:00Z,17.2,27.4,21.59,78.25,0.2,Regen,4.42,425,2001/08/18,Rain
2001-08-18T22:00Z,17.4,27.6,21.91,68.21,0,,5.38,426,2001/08/19,Partially cloudy
2001-08-19T22:00Z,15.7,22,18.28,81.63,5.1,Regen,5.96,183,2001/08/20,Rain
2001-08-20T22:00Z,12.8,24.8,19.11,75.29,0,,1.17,633,2001/08/21,Clear
2001-08-21T22:00Z,14.6,25.2,19.95,73.71,0,,2.17,394,2001/08/22,Clear
2001-08-22T22:00Z,15.5,28.5,22.12,69.13,0,,1.46,586,2001/08/23,Clear
2001-08-23T22:00Z,16.3,29.9,23.4,65.04,0,,1.25,674,2001/08/24,Clear
2001-08-24T22:00Z,16.8,31.8,24.27,60.75,0,,0.25,728,2001/08/25,Clear
2001-08-25T22:00Z,16.3,32.7,24.51,56.67,0,,2.17,671,2001/08/26,Clear
2001-08-26T22:00Z,13.7,28.9,20.46,63.67,0,,4.25,463,2001/08/27,Partially cloudy
2001-08-27T22:00Z,9.2,23.1,16.21,56.75,0,,1.21,768,2001/08/28,Clear
2001-08-28T22:00Z,8.4,22.7,15.96,57.79,0,,2.75,751,2001/08/29,Clear
2001-08-29T22:00Z,10.2,23.9,17.5,63.33,0,Regen,5.17,456,2001/08/30,Partially cloudy
2001-08-30T22:00Z,13.1,20.7,16.59,74.83,0.8,Regen,6.63,277,2001/08/31,Rain
2001-08-31T22:00Z,13.6,19,14.86,85.92,2.1,Regen,7.67,21,2001/09/01,Rain
2001-09-01T22:00Z,11.1,19.9,15.77,67.79,0,,6.79,318,2001/09/02,Partially cloudy
2001-09-02T22:00Z,12.4,22.3,17.41,67.88,0.6,Regen,6.58,72,2001/09/03,Rain
2001-09-03T22:00Z,10.7,16.5,13.53,86.46,2.5,Regen,7.08,63,2001/09/04,Rain
2001-09-04T22:00Z,9.2,15.7,12.14,90.83,9.2,Regen,6.25,141,2001/09/05,Rain
2001-09-05T22:00Z,9.4,16.4,12.51,84.58,1.7,Regen,6.29,299,2001/09/06,Rain
2001-09-06T22:00Z,10.8,15.1,12.92,85.17,1,Regen,7.54,6,2001/09/07,Rain
2001-09-07T22:00Z,9.7,17.7,14,73.79,0.6,Regen,6.04,188,2001/09/08,Rain
2001-09-08T22:00Z,8.5,14.5,10.24,74.96,1.6,Regen,5.79,301,2001/09/09,Rain
2001-09-09T22:00Z,8.8,12.8,10.72,80.04,0.4,Regen,7.17,0,2001/09/10,Rain
2001-09-10T22:00Z,9.8,14.9,11.51,70.33,0,Regen,7.08,114,2001/09/11,Overcast
2001-09-11T22:00Z,10.6,16.4,12.88,83.54,1.1,Regen,7.21,153,2001/09/12,Rain
2001-09-12T22:00Z,11.9,16.4,13.21,86.08,10.8,Regen,7.88,19,2001/09/13,Rain
2001-09-13T22:00Z,8.3,14.8,11.56,85,2.7,Regen,5.38,246,2001/09/14,Rain
2001-09-14T22:00Z,8.6,15.1,11.49,84.63,1.5,Regen,7.46,155,2001/09/15,Rain
2001-09-15T22:00Z,8.6,12.7,10.02,88.08,3.3,Regen,7.38,117,2001/09/16,Rain
2001-09-16T22:00Z,6.4,13.5,9.66,86.92,2.8,Regen,5.38,123,2001/09/17,Rain
2001-09-17T22:00Z,4.7,14.1,9.24,84.88,0,,5.96,121,2001/09/18,Partially cloudy
2001-09-18T22:00Z,6.4,17.5,11.66,76.67,4.1,Regen,5.67,398,2001/09/19,Rain
2001-09-19T22:00Z,10.8,14.5,12.05,91.46,6.7,Regen,7.63,60,2001/09/20,Rain
2001-09-20T22:00Z,9.3,15.1,12.05,83.04,0.2,Regen,6,219,2001/09/21,Rain
2001-09-21T22:00Z,6.2,15.8,10.39,81.33,0,,2.71,401,2001/09/22,Clear
2001-09-22T22:00Z,3.4,15.8,9.79,81.33,0,Regen,4.13,326,2001/09/23,Partially cloudy
2001-09-23T22:00Z,10.5,12.3,11.41,93.63,4.9,Regen,8,0,2001/09/24,Rain
2001-09-24T22:00Z,10.1,14.9,12.14,88.21,0,Regen,7.71,35,2001/09/25,Overcast
2001-09-25T22:00Z,7.6,15.7,11,87.33,0,,5.42,152,2001/09/26,Partially cloudy
2001-09-26T22:00Z,8.3,19.5,13.19,85.88,1.2,Regen,6.42,183,2001/09/27,Rain
2001-09-27T22:00Z,9.4,19.7,13.73,81.33,0,,3.33,459,2001/09/28,Clear
2001-09-28T22:00Z,7.3,20.2,13.79,84,0,Regen,5.79,299,2001/09/29,Partially cloudy
2001-09-29T22:00Z,11.7,18.6,14.65,91.96,5.7,Regen,5.71,152,2001/09/30,Rain
2001-09-30T22:00Z,10.7,18.5,15.1,87.58,0.9,Regen,7.13,0,2001/10/01,Rain
2001-10-01T22:00Z,16.8,26.1,20.33,74.79,0,Regen,3.04,518,2001/10/02,Clear
2001-10-02T22:00Z,14.3,20.3,17.55,80.58,1.3,Regen,5.5,184,2001/10/03,Rain
2001-10-03T22:00Z,8.8,17.7,13.79,82.58,7.4,Regen,4.25,379,2001/10/04,Rain
2001-10-04T22:00Z,6.6,17.1,11.16,87.83,0,,2.96,288,2001/10/05,Clear
2001-10-05T22:00Z,7.3,20.7,13.58,86.75,0,Regen,6.17,277,2001/10/06,Partially cloudy
2001-10-06T22:00Z,11.4,16.4,14.13,94.04,9.7,Regen,6.54,17,2001/10/07,Rain
2001-10-07T22:00Z,10.2,17.5,12.29,89.67,1,Regen,5.71,149,2001/10/08,Rain
2001-10-08T22:00Z,10.4,18,13.25,78.88,0.1,Regen,4.46,504,2001/10/09,Partially cloudy
2001-10-09T22:00Z,9.3,18.8,13.57,77.88,0,,2.42,541,2001/10/10,Clear
2001-10-10T22:00Z,9,19.4,13.21,80.83,0,,4.54,477,2001/10/11,Partially cloudy
2001-10-11T22:00Z,5.5,20.8,12.19,87.08,0,,0.25,410,2001/10/12,Clear
2001-10-12T22:00Z,8.4,20.5,13.37,89.38,0.1,,0.71,303,2001/10/13,Clear
2001-10-13T22:00Z,9.5,20.8,14.53,86.67,0,,2.42,438,2001/10/14,Clear
2001-10-14T22:00Z,10.7,20.1,14.08,91.79,1.4,Regen,2.25,187,2001/10/15,Rain
2001-10-15T22:00Z,11.2,20.4,14.36,89.08,0,,1.79,392,2001/10/16,Clear
2001-10-16T22:00Z,10.9,18.6,13.63,90.04,0,Regen,2.46,206,2001/10/17,Clear
2001-10-17T22:00Z,8,12,10.44,91.92,0,,5.29,0,2001/10/18,Overcast
2001-10-18T22:00Z,7.5,15,10.11,88,0,,4.33,250,2001/10/19,Partially cloudy
2001-10-19T22:00Z,6.5,15,10.12,87.04,0,,4.63,299,2001/10/20,Partially cloudy
2001-10-20T22:00Z,9,15.2,11.59,89.58,7.1,Regen,7.42,13,2001/10/21,Rain
2001-10-21T22:00Z,8.9,15.6,12.1,89.21,2,Regen,4.75,113,2001/10/22,Rain
2001-10-22T22:00Z,6.8,14.5,10.28,94.21,2.6,Regen,3.67,54,2001/10/23,Rain
2001-10-23T22:00Z,10.8,15.4,12.25,90.42,2.7,Regen,6.5,168,2001/10/24,Rain
2001-10-24T22:00Z,8.7,14.3,11.32,89.75,1.7,Regen,5.54,114,2001/10/25,Rain
2001-10-25T22:00Z,6.8,13.1,9.42,93.29,0,,4.67,108,2001/10/26,Overcast
2001-10-26T22:00Z,5.6,15.1,10.61,90.38,0,Regen,6.54,124,2001/10/27,Partially cloudy
2001-10-27T22:00Z,9.4,13.6,11.59,95.29,0.2,Regen,7.42,0,2001/10/28,Rain
2001-10-28T23:00Z,9.3,13.8,11.55,89.71,0,Regen,7.46,29,2001/10/29,Overcast
2001-10-29T23:00Z,10.3,18.2,13.3,79.63,0,,4.13,326,2001/10/30,Partially cloudy
2001-10-30T23:00Z,7.1,19.2,12.27,78.33,4.6,Regen,4.42,159,2001/10/31,Rain
2001-10-31T23:00Z,5.1,10.5,7.29,77.54,0,,4.38,187,2001/11/01,Partially cloudy
2001-11-01T23:00Z,2.3,12.7,6.85,81.83,0,,2.67,518,2001/11/02,Clear
2001-11-02T23:00Z,2,12.6,5.22,92.42,0,,0.83,281,2001/11/03,Clear
2001-11-03T23:00Z,1.9,5.9,4.04,98.25,0.1,,3.04,0,2001/11/04,Clear
2001-11-04T23:00Z,0.8,10.2,5.49,85.58,0,Regen,4.38,100,2001/11/05,Overcast
2001-11-05T23:00Z,-0.9,7.2,4.39,94.33,4.1,Regen,6.46,16,2001/11/06,Rain
2001-11-06T23:00Z,6.9,9.9,8.22,91.58,4.9,Regen,7.71,0,2001/11/07,Rain
2001-11-07T23:00Z,1.7,10.2,7.33,87.33,17,Regen,7.29,0,2001/11/08,Rain
2001-11-08T23:00Z,-1.8,3.5,1.39,83.13,0.8,Schnee,4.54,82,2001/11/09,Snow
2001-11-09T23:00Z,-4.2,4.1,-0.7,80.88,0,,0.38,529,2001/11/10,Clear
2001-11-10T23:00Z,-5.4,5.2,-1.1,83.75,0,,1.63,525,2001/11/11,Clear
2001-11-11T23:00Z,-3.2,3.1,0.58,90.42,0,Regen,6.58,0,2001/11/12,Overcast
2001-11-12T23:00Z,-0.8,3.9,2.45,88.29,8.3,Regen,7.25,0,2001/11/13,Rain
2001-11-13T23:00Z,-1.4,1,-0.18,94.13,1.9,Schnee,6.17,0,2001/11/14,Snow
2001-11-14T23:00Z,-3.5,2.9,-0.74,85.79,0,,0.88,514,2001/11/15,Clear
2001-11-15T23:00Z,-4.2,7.4,1.24,87.96,0,,5.63,259,2001/11/16,Partially cloudy
2001-11-16T23:00Z,-0.8,2.9,1.23,94.92,0,,5.79,0,2001/11/17,Overcast
2001-11-17T23:00Z,-0.5,0.9,0.05,92.21,0,,7.96,0,2001/11/18,Overcast
2001-11-18T23:00Z,0,3.6,2.02,90.75,0.1,Regen,7.92,0,2001/11/19,Overcast
2001-11-19T23:00Z,2.8,6.9,4.8,91.92,0.5,Regen,7.42,0,2001/11/20,Rain
2001-11-20T23:00Z,4.2,6.6,5.07,83,0,,7.67,0,2001/11/21,Overcast
2001-11-21T23:00Z,1.3,4.1,3.16,85.17,9.2,Schnee,7.46,0,2001/11/22,Snow
2001-11-22T23:00Z,1,3.7,1.75,83.13,1,Schnee,6.92,84,2001/11/23,Snow
2001-11-23T23:00Z,1.4,3.3,2.15,91.58,1,Schnee,7.96,0,2001/11/24,Snow
2001-11-24T23:00Z,2.2,5.6,3.94,98.75,5.6,Regen,7.25,0,2001/11/25,Rain
2001-11-25T23:00Z,5.5,7.7,6.81,96.79,6.4,Regen,8,0,2001/11/26,Rain
2001-11-26T23:00Z,2.6,6.7,5.28,96.33,4.1,Regen,7.71,0,2001/11/27,Rain
2001-11-27T23:00Z,2.1,4.6,2.95,92.33,3.6,Regen,6.75,0,2001/11/28,Rain
2001-11-28T23:00Z,1.6,5.8,4.01,92.21,5.9,Regen,7.54,0,2001/11/29,Rain
2001-11-29T23:00Z,4.9,7.7,6.35,98.5,5.7,Regen,6.88,0,2001/11/30,Rain
2001-11-30T23:00Z,5.3,7.1,6.09,98,8.4,Regen,8,0,2001/12/01,Rain
2001-12-01T23:00Z,4.7,5.8,5.19,98.67,1.1,Regen,8,0,2001/12/02,Rain
2001-12-02T23:00Z,0.8,4.5,2.05,97.92,0.1,Regen,7.96,0,2001/12/03,Overcast
2001-12-03T23:00Z,1.6,7.8,4.92,96.46,6.8,Regen,7.83,0,2001/12/04,Rain
2001-12-04T23:00Z,4.3,7.6,6.04,92.42,0.8,Regen,6.96,19,2001/12/05,Rain
2001-12-05T23:00Z,2.8,10,6.71,81,3.1,Regen,6.75,0,2001/12/06,Rain
2001-12-06T23:00Z,-0.5,2.7,1.5,88.04,0,,4.67,0,2001/12/07,Overcast
2001-12-07T23:00Z,-1,2.4,0.7,88.17,0,,5.08,4,2001/12/08,Overcast
2001-12-08T23:00Z,-3.1,1.6,-1.22,82.58,0,,0.46,430,2001/12/09,Clear
2001-12-09T23:00Z,-4.6,2.1,-1.14,80.67,0,Schnee,4.13,303,2001/12/10,Snow
2001-12-10T23:00Z,0.1,3.2,1.64,89,0.1,Regen,7.29,0,2001/12/11,Overcast
2001-12-11T23:00Z,1.8,4.9,2.82,90.71,0.2,Regen,6.88,33,2001/12/12,Rain
2001-12-12T23:00Z,-9.6,1.6,-2.8,68.67,0,Schnee,4.13,237,2001/12/13,Snow
2001-12-13T23:00Z,-10.8,-4.5,-8.27,73.17,0,,0.17,417,2001/12/14,Clear
2001-12-14T23:00Z,-9.7,-0.5,-4.58,76.21,0,,3.83,210,2001/12/15,Clear
2001-12-15T23:00Z,-3.3,0.8,-1.01,75.13,0,Schnee,6.58,16,2001/12/16,Snow
2001-12-16T23:00Z,-4.4,-0.8,-2.05,85.25,0,,6.67,0,2001/12/17,Overcast
2001-12-17T23:00Z,-1.3,3.2,-0.08,85.17,0,Regen,6.33,185,2001/12/18,Partially cloudy
2001-12-18T23:00Z,-0.4,1.9,0.33,89.79,0.1,Schnee,7.88,1,2001/12/19,Snow
2001-12-19T23:00Z,-7.9,1.4,-1.58,75.96,0.4,Schnee,3.88,303,2001/12/20,Snow
2001-12-20T23:00Z,-8.3,-0.9,-3.47,81.63,0.8,Schnee,6,5,2001/12/21,Snow
2001-12-21T23:00Z,-1.3,0.5,-0.34,91.25,4.8,Schnee,7.42,5,2001/12/22,Snow
2001-12-22T23:00Z,-14,-0.8,-5.87,81.21,0.3,Schnee,2.54,411,2001/12/23,Snow
2001-12-23T23:00Z,-14.8,-1.7,-8.41,84.33,0.1,Schnee,5.46,46,2001/12/24,Snow
2001-12-24T23:00Z,-1.5,1.9,0.98,90.96,8.4,Schnee,7.88,0,2001/12/25,Snow
2001-12-25T23:00Z,-1.1,1.7,0.46,88.67,0,Schnee,7.42,9,2001/12/26,Snow
2001-12-26T23:00Z,-2.5,0.5,-1.26,82.92,0.3,Schnee,7.67,7,2001/12/27,Snow
2001-12-27T23:00Z,1.3,6.5,3.62,87.13,2.1,Schnee,6.71,0,2001/12/28,Snow
2001-12-28T23:00Z,-0.5,3.7,1.04,87.67,18.7,Schnee,6.54,0,2001/12/29,Snow
2001-12-29T23:00Z,-2.2,-0.2,-1.16,86.46,0.5,Schnee,5.67,203,2001/12/30,Snow
2001-12-30T23:00Z,-7.8,-1.3,-3.97,83.25,0,Schnee,2.92,352,2001/12/31,Snow
2001-12-31T23:00Z,-8.7,-1.3,-3.65,89.75,0,Schnee,7.38,0,2002/01/01,Snow
2002-01-01T23:00Z,-6.3,-0.3,-3.68,83.17,0,,5.17,258,2002/01/02,Partially cloudy
2002-01-02T23:00Z,-11.5,-5.2,-7.66,79.83,0,,0.71,468,2002/01/03,Clear
2002-01-03T23:00Z,-15.1,-6.9,-11.36,74.71,0,,0,468,2002/01/04,Clear
2002-01-04T23:00Z,-17,-7.5,-13.83,79.67,0,,0.52,458,2002/01/05,Clear
2002-01-05T23:00Z,-20,-7.5,-14.17,87.04,0,Schnee,6.29,0,2002/01/06,Snow
2002-01-06T23:00Z,-7.1,-2.2,-4.26,90.58,0,Schnee,7.33,0,2002/01/07,Snow
2002-01-07T23:00Z,-7.4,-2.9,-4.26,96.21,0,,4.38,0,2002/01/08,Overcast
2002-01-08T23:00Z,-6.2,-3.5,-4.9,94,0,,8,0,2002/01/09,Overcast
2002-01-09T23:00Z,-7.1,-4.8,-5.93,95.33,0,Regen,5.75,0,2002/01/10,Overcast
2002-01-10T23:00Z,-6.5,-3.5,-5.19,94.88,0,Schnee,3.88,0,2002/01/11,Snow
2002-01-11T23:00Z,-3.6,0.6,-1.23,96.83,0,Schnee,7.21,0,2002/01/12,Snow
2002-01-12T23:00Z,-0.8,1.5,0.31,95,0,Regen,6.63,0,2002/01/13,Overcast
2002-01-13T23:00Z,-4.1,-1.1,-2.38,86.88,0,,7.96,0,2002/01/14,Overcast
2002-01-14T23:00Z,-5.5,-4,-4.65,88.71,0,Schnee,8,0,2002/01/15,Snow
2002-01-15T23:00Z,-5.7,-3.6,-4.73,87.63,0,Schnee,8,0,2002/01/16,Snow
2002-01-16T23:00Z,-3.6,0.3,-1.43,92,0,Schnee,8,0,2002/01/17,Snow
2002-01-17T23:00Z,-0.6,1.3,0.45,84.67,0,,7.92,5,2002/01/18,Overcast
2002-01-18T23:00Z,0.5,3.9,2.5,88.63,0.7,Regen,7.7,0,2002/01/19,Rain
2002-01-19T23:00Z,2.1,5.8,4.33,90.42,3.2,Regen,7.17,14,2002/01/20,Rain
2002-01-20T23:00Z,3.3,7.3,5.92,93.29,1,Regen,6.96,0,2002/01/21,Rain
2002-01-21T23:00Z,-2,7.5,3.84,85.92,0.1,Regen,2.67,198,2002/01/22,Clear
2002-01-22T23:00Z,2.8,8.5,5.72,79.83,1.1,Regen,5,170,2002/01/23,Rain
2002-01-23T23:00Z,5.8,10.1,8.05,82.75,1.2,Regen,6.5,22,2002/01/24,Rain
2002-01-24T23:00Z,3,8.3,5.09,80.75,0.9,Regen,6.42,176,2002/01/25,Rain
2002-01-25T23:00Z,4.9,11.2,8.49,76.13,3.3,Regen,7,146,2002/01/26,Rain
2002-01-26T23:00Z,8.4,12,9.86,86.13,9.3,Schnee,7.96,0,2002/01/27,Snow
2002-01-27T23:00Z,10,12.9,11.4,78,0.7,Regen,5.29,54,2002/01/28,Rain
2002-01-28T23:00Z,5.5,13.1,9.35,74.08,0,,3,515,2002/01/29,Clear
2002-01-29T23:00Z,5.3,13.5,8.79,77.92,0,,5.08,327,2002/01/30,Partially cloudy
2002-01-30T23:00Z,5.1,12.5,8.85,72,0,Regen,4,243,2002/01/31,Partially cloudy
2002-01-31T23:00Z,4.3,10.4,7.53,83.63,0,,5.42,74,2002/02/01,Overcast
2002-02-01T23:00Z,4.7,16.7,9.1,72.29,0,,4.29,499,2002/02/02,Partially cloudy
2002-02-02T23:00Z,0.9,14.9,7.32,75.88,0,,0.67,524,2002/02/03,Clear
2002-02-03T23:00Z,3.8,11.6,8.24,61.04,0,,4.04,459,2002/02/04,Partially cloudy
2002-02-04T23:00Z,6,14.6,10.4,71.75,0.9,Regen,7.67,23,2002/02/05,Rain
2002-02-05T23:00Z,5.5,8.8,7.45,84.38,0.1,Regen,7.54,0,2002/02/06,Overcast
2002-02-06T23:00Z,2.8,8.4,5.3,79.92,0,,6.29,101,2002/02/07,Overcast
2002-02-07T23:00Z,3.4,6.5,5.39,87.29,2.4,Regen,8,0,2002/02/08,Rain
2002-02-08T23:00Z,6.7,12.1,9.31,84.46,6,Regen,7.87,62,2002/02/09,Rain
2002-02-09T23:00Z,3.7,8.5,5.76,84,5.4,Regen,6.67,214,2002/02/10,Rain
2002-02-10T23:00Z,6.3,10.4,8.62,83.38,0.4,Regen,7.75,6,2002/02/11,Rain
2002-02-11T23:00Z,9.3,12.1,10.63,84.75,8.2,Regen,7.83,25,2002/02/12,Rain
2002-02-12T23:00Z,5.4,11.4,6.96,93.67,23.2,Regen,8,0,2002/02/13,Rain
2002-02-13T23:00Z,-0.6,6.3,3.28,77.63,1.6,Regen,3.63,417,2002/02/14,Rain
2002-02-14T23:00Z,-1.9,8,2.1,59.21,0,,0.33,574,2002/02/15,Clear
2002-02-15T23:00Z,0,9.4,3.86,54.13,0,,0.71,534,2002/02/16,Clear
2002-02-16T23:00Z,-2.2,9,3.03,73.33,0,,2.38,519,2002/02/17,Clear
2002-02-17T23:00Z,-0.3,7.4,2.93,82.79,0.4,Regen,5.54,171,2002/02/18,Rain
2002-02-18T23:00Z,1.1,4,2.75,87.71,3.7,Regen,6.63,33,2002/02/19,Rain
2002-02-19T23:00Z,3.3,5.9,4.83,88.92,17.8,Regen,7.63,0,2002/02/20,Rain
2002-02-20T23:00Z,-3,3.2,0.86,72,0.4,Schnee,4.08,195,2002/02/21,Snow
2002-02-21T23:00Z,-3.8,5.1,0.71,80.54,4.6,Schnee,6.67,0,2002/02/22,Snow
2002-02-22T23:00Z,0.6,6.7,4.06,80.04,9.7,Schnee,6.57,172,2002/02/23,Snow
2002-02-23T23:00Z,-0.4,4.5,1.82,76.29,0.3,Schnee,5.96,240,2002/02/24,Snow
2002-02-24T23:00Z,0.6,8.2,5.4,92.33,6,Schnee,7.88,0,2002/02/25,Snow
2002-02-25T23:00Z,7.7,10.7,9.14,82.25,5.8,Regen,7.63,40,2002/02/26,Rain
2002-02-26T23:00Z,4.5,9.8,7.63,69.13,2.4,Schnee,6.54,268,2002/02/27,Snow
2002-02-27T23:00Z,2.3,8,4.72,77.63,1.8,Regen,4.88,374,2002/02/28,Rain
2002-02-28T23:00Z,3,8.9,5.84,67.71,0,,5.33,298,2002/03/01,Partially cloudy
2002-03-01T23:00Z,-0.8,2.9,1.47,74.17,0,,7.13,0,2002/03/02,Overcast
2002-03-02T23:00Z,-2.9,6.9,1.91,70.5,0.1,,2.83,454,2002/03/03,Clear
2002-03-03T23:00Z,-0.7,9.3,3.43,75.71,0,,3.58,286,2002/03/04,Clear
2002-03-04T23:00Z,-2,11.5,4.13,75,0,,2.83,333,2002/03/05,Clear
2002-03-05T23:00Z,-1.6,10.7,5.02,78.58,0,Regen,5.17,285,2002/03/06,Partially cloudy
2002-03-06T23:00Z,6.4,11.1,8.3,76.71,0.3,Regen,6.67,10,2002/03/07,Rain
2002-03-07T23:00Z,2.1,11.8,6.85,61.79,0,,2.92,508,2002/03/08,Clear
2002-03-08T23:00Z,-0.3,11.3,6,75.04,0,Regen,6.46,100,2002/03/09,Overcast
2002-03-09T23:00Z,1.3,11.1,6.59,58.83,0,,1.33,620,2002/03/10,Clear
2002-03-10T23:00Z,-1,17.5,7.7,62.92,0,,4.5,583,2002/03/11,Partially cloudy
2002-03-11T23:00Z,6,18.8,11.74,57.04,0,,6.04,423,2002/03/12,Partially cloudy
2002-03-12T23:00Z,6.6,19,11.99,61.83,0,,3.83,348,2002/03/13,Clear
2002-03-13T23:00Z,3,8.1,5.45,74.88,0,Regen,7.29,28,2002/03/14,Overcast
2002-03-14T23:00Z,2.3,11,5.7,75.79,0,,4.58,369,2002/03/15,Partially cloudy
2002-03-15T23:00Z,1.5,12.6,6.55,80.63,0,,3.38,340,2002/03/16,Clear
2002-03-16T23:00Z,3.4,17.3,10.21,74.21,0,,3.92,520,2002/03/17,Clear
2002-03-17T23:00Z,6,19.1,12.25,65,0.9,Regen,6.38,471,2002/03/18,Rain
2002-03-18T23:00Z,7.5,10.4,8.38,82.21,11.6,Regen,7.88,0,2002/03/19,Rain
2002-03-19T23:00Z,7.1,12.9,10.24,86.42,14.5,Regen,7.92,16,2002/03/20,Rain
2002-03-20T23:00Z,8.6,13.3,11.18,87.63,15.3,Schnee,7.63,9,2002/03/21,Snow
2002-03-21T23:00Z,3.4,9.6,7.12,83.63,7.9,Schnee,6,34,2002/03/22,Snow
2002-03-22T23:00Z,2,5.9,3.9,68.75,0,Schnee,6.54,148,2002/03/23,Snow
2002-03-23T23:00Z,1.2,4.8,2.88,67.96,0,Schnee,7.33,7,2002/03/24,Snow
2002-03-24T23:00Z,0.1,3.7,1.96,67.17,0.1,,7.25,13,2002/03/25,Overcast
2002-03-25T23:00Z,-1.7,3,1.18,66.75,0,,6,0,2002/03/26,Overcast
2002-03-26T23:00Z,-3.9,7.7,2,69.54,0,,1.46,622,2002/03/27,Clear
2002-03-27T23:00Z,-2.2,11.7,4.68,60.96,0,,0.04,703,2002/03/28,Clear
2002-03-28T23:00Z,0.7,15.9,8.34,52.08,0,,0.83,724,2002/03/29,Clear
2002-03-29T23:00Z,1.3,14,8.1,63.13,0,,4.63,438,2002/03/30,Partially cloudy
2002-03-30T23:00Z,3.6,16.6,10.11,56.91,0,,3.57,541,2002/03/31,Clear
2002-03-31T22:00Z,3.1,17.9,10.61,55.29,0,,1.21,673,2002/04/01,Clear
2002-04-01T22:00Z,3.3,18.7,11.55,55.04,0,,0.38,686,2002/04/02,Clear
